	sim_id	lbgi_icgm	lbgi_ideal	lbgi_diff	dkai_icgm	dkai_ideal	dkai_diff	bg_condition	true_start_bg	start_bg_with_offset	sbr	isf	cir	ylw	age	max_bolus_delivered	traditional_bolus_delivered	bolus_diff
4662	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=50	18.48	18.48	0.0	2.5	2.5	0.0	5	50	50				0	6	0.0443402558602704	0	0.0443402558602704
4663	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=55	18.48	18.48	0.0	2.5	2.5	0.0	5	50	55				0	6	0.0443402558602704	0	0.0443402558602704
4664	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=60	18.48	18.48	0.0	2.5	2.5	0.0	5	50	60				0	6	0.0443402558602704	0	0.0443402558602704
4665	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=65	18.48	18.48	0.0	2.5	2.5	0.0	5	50	65				0	6	0.0443402558602704	0	0.0443402558602704
4666	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=70	18.43	18.48	-0.05000000000000071	2.417	2.5	-0.08300000000000018	5	50	70				0	6	0.0476407296192236	0	0.0476407296192236
4667	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=75	18.43	18.48	-0.05000000000000071	2.417	2.5	-0.08300000000000018	5	50	75				0	6	0.0476407296192236	0	0.0476407296192236
4668	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=80	18.43	18.48	-0.05000000000000071	2.417	2.5	-0.08300000000000018	5	50	80				0	6	0.0476407296192236	0	0.0476407296192236
4669	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=85	16.45	18.48	-2.030000000000001	2.667	2.5	0.16699999999999982	5	50	85				0	6	0.0423923909420436	0	0.0423923909420436
4670	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=90	17.4	18.48	-1.0800000000000018	2.25	2.5	-0.25	5	50	90				0	6	0.051548723385458	0	0.051548723385458
4671	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=50_sbg=95	17.08	18.48	-1.4000000000000021	2.333	2.5	-0.16699999999999982	5	50	95				0	6	0.0633536531495715	0	0.0633536531495715
4672	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=100	13.47	13.46	0.009999999999999787	2.333	2.583	-0.25	5	55	100				0	6	0.069219895750508	0	0.069219895750508
4673	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=105	13.59	13.46	0.129999999999999	2.25	2.583	-0.3330000000000002	5	55	105				0	6	0.086832759077657	0	0.086832759077657
4674	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=110	13.82	13.46	0.35999999999999943	2.25	2.583	-0.3330000000000002	5	55	110				0	6	0.0930311865005742	0	0.0930311865005742
4675	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=115	14.15	13.46	0.6899999999999995	2.0	2.583	-0.5830000000000002	5	55	115				0	6	0.1127431751921548	0	0.1127431751921548
4676	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=120	14.06	13.46	0.5999999999999996	2.0	2.583	-0.5830000000000002	5	55	120				0	6	0.1215655093206114	0	0.1215655093206114
4677	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=125	14.11	13.46	0.6499999999999986	1.917	2.583	-0.6660000000000001	5	55	125				0	6	0.1318137644668258	0	0.1318137644668258
4678	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=130	14.38	13.46	0.9199999999999999	1.917	2.583	-0.6660000000000001	5	55	130				0	6	0.1438289601554908	0	0.1438289601554908
4679	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=135	14.86	13.46	1.3999999999999986	1.833	2.583	-0.7500000000000002	5	55	135				0	6	0.1470094531319021	0	0.1470094531319021
4680	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=140	15.0	13.46	1.5399999999999991	1.833	2.583	-0.7500000000000002	5	55	140				0	6	0.163442000176694	0	0.163442000176694
4681	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=145	19.15	13.46	5.689999999999998	1.917	2.583	-0.6660000000000001	5	55	145				0	6	0.2586771632828848	0	0.2586771632828848
4682	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=150	48.0	13.46	34.54	2.0	2.583	-0.5830000000000002	5	55	150				0	6	0.327288179262841	0	0.327288179262841
4683	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=155	54.26	13.46	40.8	2.083	2.583	-0.5	5	55	155				0	6	0.3417420666945337	0	0.3417420666945337
4684	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=160	56.02	13.46	42.56	2.083	2.583	-0.5	5	55	160				0	6	0.3731965562686581	0	0.3731965562686581
4685	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=165	56.42	13.46	42.96	2.167	2.583	-0.41600000000000037	5	55	165				0	6	0.399305320963936	0	0.399305320963936
4686	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=170	56.61	13.46	43.15	2.167	2.583	-0.41600000000000037	5	55	170				0	6	0.414072025797557	0	0.414072025797557
4687	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=175	57.44	13.46	43.98	2.167	2.583	-0.41600000000000037	5	55	175				0	6	0.4474681831299185	0	0.4474681831299185
4688	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=180	59.63	13.46	46.17	2.25	2.583	-0.3330000000000002	5	55	180				0	6	0.4556144853810806	0	0.4556144853810806
4689	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=185	60.83	13.46	47.37	2.25	2.583	-0.3330000000000002	5	55	185				0	6	0.4785072447562155	0	0.4785072447562155
4690	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=190	61.92	13.46	48.46	2.333	2.583	-0.25	5	55	190				0	6	0.5044111142841294	0	0.5044111142841294
4691	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=195	62.57	13.46	49.11	2.417	2.583	-0.16600000000000037	5	55	195				0	6	0.530450519398721	0	0.530450519398721
4692	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=200	61.31	13.46	47.85	2.417	2.583	-0.16600000000000037	5	55	200				0	6	0.4020348176605021	0	0.4020348176605021
4693	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=205	61.87	13.46	48.41	2.5	2.583	-0.08300000000000018	5	55	205				0	6	0.4003587233729765	0	0.4003587233729765
4694	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=210	62.34	13.46	48.88	2.5	2.583	-0.08300000000000018	5	55	210				0	6	0.4036252173697952	0	0.4036252173697952
4695	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=215	63.53	13.46	50.07	2.5	2.583	-0.08300000000000018	5	55	215				0	6	0.4142158804361786	0	0.4142158804361786
4696	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=220	66.39	13.46	52.93	2.75	2.583	0.16699999999999982	5	55	220				0	6	0.4386309217312945	0	0.4386309217312945
4697	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=225	66.96	13.46	53.49999999999999	2.75	2.583	0.16699999999999982	5	55	225				0	6	0.4455061968730276	0	0.4455061968730276
4698	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=230	69.32	13.46	55.85999999999999	2.75	2.583	0.16699999999999982	5	55	230				0	6	0.4402789443252696	0	0.4402789443252696
4699	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=235	70.12	13.46	56.660000000000004	2.833	2.583	0.25	5	55	235				0	6	0.4322542563009053	0	0.4322542563009053
4700	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=240	72.83	13.46	59.37	2.917	2.583	0.33399999999999963	5	55	240				0	6	0.4354661607199193	0	0.4354661607199193
4701	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=245	80.35	13.46	66.88999999999999	3.0	2.583	0.4169999999999998	5	55	245				0	6	0.4558118041418028	0	0.4558118041418028
4702	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=250	83.28	13.46	69.82	3.083	2.583	0.5	5	55	250				0	6	0.4342632062987664	0	0.4342632062987664
4703	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=255	101.25	13.46	87.78999999999999	3.083	2.583	0.5	5	55	255				0	6	0.4096586291994213	0	0.4096586291994213
4704	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=260	103.3	13.46	89.84	3.083	2.583	0.5	5	55	260				0	6	0.4085166534146127	0	0.4085166534146127
4705	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=265	108.57	13.46	95.10999999999999	3.0	2.583	0.4169999999999998	5	55	265				0	6	0.4161144977471508	0	0.4161144977471508
4706	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=270	116.15	13.46	102.69	3.0	2.583	0.4169999999999998	5	55	270				0	6	0.4316635745207174	0	0.4316635745207174
4707	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=275	116.28	13.46	102.82	3.0	2.583	0.4169999999999998	5	55	275				0	6	0.4374944783108049	0	0.4374944783108049
4708	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=280	118.33	13.46	104.87	2.917	2.583	0.33399999999999963	5	55	280				0	6	0.4486262037282447	0	0.4486262037282447
4709	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=285	121.1	13.46	107.63999999999999	2.917	2.583	0.33399999999999963	5	55	285				0	6	0.4562240480607828	0	0.4562240480607828
4710	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=290	122.12	13.46	108.66	3.083	2.583	0.5	5	55	290				0	6	0.4655888329357717	0	0.4655888329357717
4711	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=295	120.68	13.46	107.22	3.167	2.583	0.5839999999999996	5	55	295				0	6	0.4802544394381128	0	0.4802544394381128
4712	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=300	131.01	13.46	117.54999999999998	3.167	2.583	0.5839999999999996	5	55	300				0	6	0.4913861648555526	0	0.4913861648555526
4713	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=305	133.56	13.46	120.1	3.167	2.583	0.5839999999999996	5	55	305				0	6	0.4998674794593162	0	0.4998674794593162
4714	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=310	128.16	13.46	114.69999999999999	3.25	2.583	0.6669999999999998	5	55	310				0	6	0.5127661454192066	0	0.5127661454192066
4715	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=315	122.57	13.46	109.10999999999999	3.25	2.583	0.6669999999999998	5	55	315				0	6	0.523014400565421	0	0.523014400565421
4716	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=320	126.07	13.46	112.60999999999999	3.333	2.583	0.75	5	55	320				0	6	0.5341461259828606	0	0.5341461259828606
4717	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=325	132.83	13.46	119.37	3.583	2.583	1.0	5	55	325				0	6	0.5399770297729479	0	0.5399770297729479
4718	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=330	136.72	13.46	123.25999999999999	3.583	2.583	1.0	5	55	330				0	6	0.5519922254616133	0	0.5519922254616133
4719	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=335	137.13	13.46	123.66999999999999	3.583	2.583	1.0	5	55	335				0	6	0.5640074211502782	0	0.5640074211502782
4720	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=340	140.78	13.46	127.32	3.75	2.583	1.1669999999999998	5	55	340				0	6	0.5760226168389434	0	0.5760226168389434
4721	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=345	142.49	13.46	129.03	3.75	2.583	1.1669999999999998	5	55	345				0	6	0.5818535206290307	0	0.5818535206290307
4722	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=350	147.52	13.46	134.06	3.667	2.583	1.0839999999999996	5	55	350				0	6	0.5982860676738226	0	0.5982860676738226
4723	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=355	148.67	13.46	135.20999999999998	3.667	2.583	1.0839999999999996	5	55	355				0	6	0.6023500309214594	0	0.6023500309214594
4724	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=360	151.92	13.46	138.45999999999998	3.667	2.583	1.0839999999999996	5	55	360				0	6	0.6125982860676737	0	0.6125982860676737
4725	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=365	154.85	13.46	141.39	3.833	2.583	1.25	5	55	365				0	6	0.622846541213888	0	0.622846541213888
4726	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=370	159.0	13.46	145.54	3.75	2.583	1.1669999999999998	5	55	370				0	6	0.6375121477162293	0	0.6375121477162293
4727	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=375	161.2	13.46	147.73999999999998	4.0	2.583	1.4169999999999998	5	55	375				0	6	0.6451099920487677	0	0.6451099920487677
4728	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=380	164.8	13.46	151.34	4.0	2.583	1.4169999999999998	5	55	380				0	6	0.6571251877374329	0	0.6571251877374329
4729	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=385	166.83	13.46	153.37	4.0	2.583	1.4169999999999998	5	55	385				0	6	0.6629560915275203	0	0.6629560915275203
4730	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=390	171.42	13.46	157.95999999999998	3.917	2.583	1.3339999999999996	5	55	390				0	6	0.6785051683010865	0	0.6785051683010865
4731	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=395	173.41	13.46	159.95	4.167	2.583	1.5839999999999996	5	55	395				0	6	0.6852195423623993	0	0.6852195423623993
4732	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=40	13.26	13.46	-0.20000000000000107	2.75	2.583	0.16699999999999982	5	55	40				0	6	0.0474179355751966	0	0.0474179355751966
4733	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=400	176.44	13.46	162.98	4.167	2.583	1.5839999999999996	5	55	400				0	6	0.6963512677798396	0	0.6963512677798396
4734	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=45	13.26	13.46	-0.20000000000000107	2.75	2.583	0.16699999999999982	5	55	45				0	6	0.0474179355751966	0	0.0474179355751966
4735	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=50	13.46	13.46	0.0	2.583	2.583	0.0	5	55	50				0	6	0.040510513831779	0	0.040510513831779
4736	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=55	13.46	13.46	0.0	2.583	2.583	0.0	5	55	55				0	6	0.040510513831779	0	0.040510513831779
4737	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=60	13.46	13.46	0.0	2.583	2.583	0.0	5	55	60				0	6	0.040510513831779	0	0.040510513831779
4738	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=65	13.46	13.46	0.0	2.583	2.583	0.0	5	55	65				0	6	0.040510513831779	0	0.040510513831779
4739	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=70	13.75	13.46	0.28999999999999915	2.583	2.583	0.0	5	55	70				0	6	0.0403661577077429	0	0.0403661577077429
4740	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=75	13.75	13.46	0.28999999999999915	2.583	2.583	0.0	5	55	75				0	6	0.0403661577077429	0	0.0403661577077429
4741	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=80	13.75	13.46	0.28999999999999915	2.583	2.583	0.0	5	55	80				0	6	0.0403661577077429	0	0.0403661577077429
4742	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=85	13.75	13.46	0.28999999999999915	2.583	2.583	0.0	5	55	85				0	6	0.0403661577077429	0	0.0403661577077429
4743	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=90	13.76	13.46	0.29999999999999893	2.417	2.583	-0.16600000000000037	5	55	90				0	6	0.0418835586182525	0	0.0418835586182525
4744	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=55_sbg=95	13.74	13.46	0.27999999999999936	2.333	2.583	-0.25	5	55	95				0	6	0.0528138528138527	0	0.0528138528138527
4745	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=100	11.58	10.16	1.42	2.25	2.583	-0.3330000000000002	6	60	100				0	6	0.0690184645286686	0	0.0690184645286686
4746	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=105	11.57	10.16	1.4100000000000001	2.333	2.583	-0.25	6	60	105				0	6	0.0776658715434225	0	0.0776658715434225
4747	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=110	11.51	10.16	1.3499999999999996	2.167	2.583	-0.41600000000000037	6	60	110				0	6	0.0885784963335983	0	0.0885784963335983
4748	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=115	11.53	10.16	1.3699999999999992	2.0	2.583	-0.5830000000000002	6	60	115				0	6	0.1000689106811555	0	0.1000689106811555
4749	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=120	11.74	10.16	1.58	2.083	2.583	-0.5	6	60	120				0	6	0.1117165827369908	0	0.1117165827369908
4750	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=125	11.63	10.16	1.4700000000000006	2.083	2.583	-0.5	6	60	125				0	6	0.1265129428394734	0	0.1265129428394734
4751	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=130	12.07	10.16	1.9100000000000001	1.917	2.583	-0.6660000000000001	6	60	130				0	6	0.1438289601554908	0	0.1438289601554908
4752	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=135	11.93	10.16	1.7699999999999996	1.917	2.583	-0.6660000000000001	6	60	135				0	6	0.1434755720470007	0	0.1434755720470007
4753	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=140	12.2	10.16	2.039999999999999	1.833	2.583	-0.7500000000000002	6	60	140				0	6	0.1590246488205672	0	0.1590246488205672
4754	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=145	12.13	10.16	1.9700000000000006	1.833	2.583	-0.7500000000000002	6	60	145				0	6	0.1701563742380068	0	0.1701563742380068
4755	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=150	12.29	10.16	2.129999999999999	1.917	2.583	-0.6660000000000001	6	60	150				0	6	0.1742203374856435	0	0.1742203374856435
4756	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=155	12.41	10.16	2.25	1.917	2.583	-0.6660000000000001	6	60	155				0	6	0.1906528845304355	0	0.1906528845304355
4757	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=160	12.58	10.16	2.42	1.917	2.583	-0.6660000000000001	6	60	160				0	6	0.2000176694054245	0	0.2000176694054245
4758	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=165	32.17	10.16	22.01	1.917	2.583	-0.6660000000000001	6	60	165				0	6	0.3677353075047212	0	0.3677353075047212
4759	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=170	34.45	10.16	24.290000000000003	2.083	2.583	-0.5	6	60	170				0	6	0.4086933944584044	0	0.4086933944584044
4760	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=175	35.6	10.16	25.44	2.0	2.583	-0.5830000000000002	6	60	175				0	6	0.4179578027987162	0	0.4179578027987162
4761	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=180	36.8	10.16	26.639999999999997	2.083	2.583	-0.5	6	60	180				0	6	0.4565703972836077	0	0.4565703972836077
4762	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=60_sbg=185	34.99	10.16	24.830000000000002	2.167	2.583	-0.41600000000000037	6	60	185				0	6	0.4796785023586535	0	0.4796785023586535
